X,                                          T,                                              var_rho,
7.196719646453857422e-01 3.677682280540466309e-01 1.829429715871810913e-02
7.197719812393188477e-01 3.676431179046630859e-01 1.826941408216953278e-02
7.198719978332519531e-01 3.675180673599243164e-01 1.824457198381423950e-02
7.199720144271850586e-01 3.673930764198303223e-01 1.821976527571678162e-02
7.200720310211181641e-01 3.672679662704467773e-01 1.819496229290962219e-02
7.201719880104064941e-01 3.671429753303527832e-01 1.817020587623119354e-02
7.202720046043395996e-01 3.670178353786468506e-01 1.814544573426246643e-02
7.203720211982727051e-01 3.668927550315856934e-01 1.812072284519672394e-02
7.204720377922058105e-01 3.667675852775573730e-01 1.809600740671157837e-02
7.205720543861389160e-01 3.666425347328186035e-01 1.807134225964546204e-02
7.206720709800720215e-01 3.665174245834350586e-01 1.804669015109539032e-02
7.207720875740051270e-01 3.663922548294067383e-01 1.802204921841621399e-02
7.208721041679382324e-01 3.662670850753784180e-01 1.799743622541427612e-02
7.209721207618713379e-01 3.661419451236724854e-01 1.797285303473472595e-02
7.210720777511596680e-01 3.660168051719665527e-01 1.794829592108726501e-02
7.211720943450927734e-01 3.658916354179382324e-01 1.792375557124614716e-02
7.212721109390258789e-01 3.657664656639099121e-01 1.789924316108226776e-02
7.213721275329589844e-01 3.656413257122039795e-01 1.787476055324077606e-02
7.214721441268920898e-01 3.655161261558532715e-01 1.785029284656047821e-02
7.215721607208251953e-01 3.653909564018249512e-01 1.782585494220256805e-02
7.216721773147583008e-01 3.652657866477966309e-01 1.780144125223159790e-02
7.217721939086914062e-01 3.651405870914459229e-01 1.777704805135726929e-02
7.218722105026245117e-01 3.650152981281280518e-01 1.775266230106353760e-02
7.219721674919128418e-01 3.648901581764221191e-01 1.772833056747913361e-02
7.220721840858459473e-01 3.647649884223937988e-01 1.770401932299137115e-02
7.221722006797790527e-01 3.646396696567535400e-01 1.767970062792301178e-02
7.222722172737121582e-01 3.645144104957580566e-01 1.765542104840278625e-02
7.223722338676452637e-01 3.643891513347625732e-01 1.763116754591464996e-02
7.224722504615783691e-01 3.642638325691223145e-01 1.760692708194255829e-02
7.225722670555114746e-01 3.641386628150939941e-01 1.758273877203464508e-02
7.226722836494445801e-01 3.640133142471313477e-01 1.755854114890098572e-02
7.227723002433776855e-01 3.638880848884582520e-01 1.753439195454120636e-02
7.228723168373107910e-01 3.637627661228179932e-01 1.751025207340717316e-02
7.229722738265991211e-01 3.636375069618225098e-01 1.748614758253097534e-02
7.230722904205322266e-01 3.635121583938598633e-01 1.746204867959022522e-02
7.231723070144653320e-01 3.633868694305419922e-01 1.743798702955245972e-02
7.232723236083984375e-01 3.632614910602569580e-01 1.741393469274044037e-02
7.233723402023315430e-01 3.631361722946166992e-01 1.738991774618625641e-02
7.234723567962646484e-01 3.630108833312988281e-01 1.736593246459960938e-02
7.235723733901977539e-01 3.628855049610137939e-01 1.734195277094841003e-02
7.236723899841308594e-01 3.627600967884063721e-01 1.731799356639385223e-02
7.237724065780639648e-01 3.626347482204437256e-01 1.729406975209712982e-02
7.238723635673522949e-01 3.625094294548034668e-01 1.727017760276794434e-02
7.239723801612854004e-01 3.623840510845184326e-01 1.724629849195480347e-02
7.240723967552185059e-01 3.622587025165557861e-01 1.722244918346405029e-02
7.241724133491516113e-01 3.621332645416259766e-01 1.719860732555389404e-02
7.242724299430847168e-01 3.620078563690185547e-01 1.717479713261127472e-02
7.243724465370178223e-01 3.618824481964111328e-01 1.715101115405559540e-02
7.244724631309509277e-01 3.617570400238037109e-01 1.712725125253200531e-02
7.245724797248840332e-01 3.616315722465515137e-01 1.710350252687931061e-02
7.246724963188171387e-01 3.615061044692993164e-01 1.707977801561355591e-02
7.247724533081054688e-01 3.613807857036590576e-01 1.705610938370227814e-02
7.248724699020385742e-01 3.612552881240844727e-01 1.703242957592010498e-02
7.249724864959716797e-01 3.611298501491546631e-01 1.700878515839576721e-02
7.250725030899047852e-01 3.610043525695800781e-01 1.698515564203262329e-02
7.251725196838378906e-01 3.608788847923278809e-01 1.696155592799186707e-02
7.252725362777709961e-01 3.607534170150756836e-01 1.693798042833805084e-02
7.253725528717041016e-01 3.606278896331787109e-01 1.691441982984542847e-02
7.254725694656372070e-01 3.605024218559265137e-01 1.689089089632034302e-02
7.255725860595703125e-01 3.603768944740295410e-01 1.686737872660160065e-02
7.256725430488586426e-01 3.602514863014221191e-01 1.684391312301158905e-02
7.257725596427917480e-01 3.601259589195251465e-01 1.682045124471187592e-02
7.258725762367248535e-01 3.600004017353057861e-01 1.679700613021850586e-02
7.259725928306579590e-01 3.598749041557312012e-01 1.677359640598297119e-02
7.260726094245910645e-01 3.597493171691894531e-01 1.675019413232803345e-02
7.261726260185241699e-01 3.596237599849700928e-01 1.672682352364063263e-02
7.262726426124572754e-01 3.594982028007507324e-01 1.670347712934017181e-02
7.263726592063903809e-01 3.593726158142089844e-01 1.668014749884605408e-02
7.264726758003234863e-01 3.592470586299896240e-01 1.665685139596462250e-02
7.265726327896118164e-01 3.591215610504150391e-01 1.663358882069587708e-02
7.266726493835449219e-01 3.589959442615509033e-01 1.661032810807228088e-02
7.267726659774780273e-01 3.588703274726867676e-01 1.658709347248077393e-02
7.268726825714111328e-01 3.587446808815002441e-01 1.656387560069561005e-02
7.269726991653442383e-01 3.586190640926361084e-01 1.654068939387798309e-02
7.270727157592773438e-01 3.584934771060943604e-01 1.651753298938274384e-02
7.271727323532104492e-01 3.583678603172302246e-01 1.649439521133899689e-02
7.272727489471435547e-01 3.582422733306884766e-01 1.647128537297248840e-02
7.273727655410766602e-01 3.581165373325347900e-01 1.644817367196083069e-02
7.274727225303649902e-01 3.579909503459930420e-01 1.642511412501335144e-02
7.275727391242980957e-01 3.578653037548065186e-01 1.640206761658191681e-02
7.276727557182312012e-01 3.577396869659423828e-01 1.637905091047286987e-02
7.277727723121643066e-01 3.576139807701110840e-01 1.635604165494441986e-02
7.278727889060974121e-01 3.574882745742797852e-01 1.633305661380290985e-02
7.279728055000305176e-01 3.573626279830932617e-01 1.631010696291923523e-02
7.280728220939636230e-01 3.572369217872619629e-01 1.628717221319675446e-02
7.281728386878967285e-01 3.571111857891082764e-01 1.626425422728061676e-02
7.282728552818298340e-01 3.569854795932769775e-01 1.624136418104171753e-02
7.283728122711181641e-01 3.568598031997680664e-01 1.621850766241550446e-02
7.284728288650512695e-01 3.567340373992919922e-01 1.619565673172473907e-02
7.285728454589843750e-01 3.566083014011383057e-01 1.617283746600151062e-02
7.286728620529174805e-01 3.564826548099517822e-01 1.615005731582641602e-02
7.287728786468505859e-01 3.563568592071533203e-01 1.612727157771587372e-02
7.288728952407836914e-01 3.562311828136444092e-01 1.610453426837921143e-02
7.289729118347167969e-01 3.561053872108459473e-01 1.608179882168769836e-02
7.290729284286499023e-01 3.559795618057250977e-01 1.605908386409282684e-02
7.291729450225830078e-01 3.558537364006042480e-01 1.603638939559459686e-02
7.292729020118713379e-01 3.557280302047729492e-01 1.601374335587024689e-02
7.293729186058044434e-01 3.556021749973297119e-01 1.599109359085559845e-02
7.294729351997375488e-01 3.554764091968536377e-01 1.596848480403423309e-02
7.295729517936706543e-01 3.553505837917327881e-01 1.594588905572891235e-02
7.296729683876037598e-01 3.552247583866119385e-01 1.592331565916538239e-02
7.297729849815368652e-01 3.550989627838134766e-01 1.590077206492424011e-02
7.298730015754699707e-01 3.549731075763702393e-01 1.587824337184429169e-02
7.299730181694030762e-01 3.548473119735717773e-01 1.585574820637702942e-02
7.300730347633361816e-01 3.547214269638061523e-01 1.583326235413551331e-02
7.301729917526245117e-01 3.545956611633300781e-01 1.581081748008728027e-02
7.302730083465576172e-01 3.544697165489196777e-01 1.578836888074874878e-02
7.303730249404907227e-01 3.543438911437988281e-01 1.576596312224864960e-02
7.304730415344238281e-01 3.542180359363555908e-01 1.574357785284519196e-02
7.305730581283569336e-01 3.540921211242675781e-01 1.572120375931262970e-02
7.306730747222900391e-01 3.539662063121795654e-01 1.569885388016700745e-02
7.307730913162231445e-01 3.538402915000915527e-01 1.567653007805347443e-02
7.308731079101562500e-01 3.537143766880035400e-01 1.565422862768173218e-02
7.309731245040893555e-01 3.535884022712707520e-01 1.563194021582603455e-02
7.310730814933776855e-01 3.534626364707946777e-01 1.560971233993768692e-02
7.311730980873107910e-01 3.533366322517395020e-01 1.558746583759784698e-02
7.312731146812438965e-01 3.532107472419738770e-01 1.556526497006416321e-02
7.313731312751770020e-01 3.530848026275634766e-01 1.554307714104652405e-02
7.314731478691101074e-01 3.529587984085083008e-01 1.552090235054492950e-02
7.315731644630432129e-01 3.528328239917755127e-01 1.549875736236572266e-02
7.316731810569763184e-01 3.527069091796875000e-01 1.547664497047662735e-02
7.317731976509094238e-01 3.525808751583099365e-01 1.545453723520040512e-02
7.318732142448425293e-01 3.524549007415771484e-01 1.543246209621429443e-02
7.319731712341308594e-01 3.523289561271667480e-01 1.541041675955057144e-02
7.320731878280639648e-01 3.522030115127563477e-01 1.538839377462863922e-02
7.321732044219970703e-01 3.520769774913787842e-01 1.536638010293245316e-02
7.322732210159301758e-01 3.519509434700012207e-01 1.534438971430063248e-02
7.323732376098632812e-01 3.518248796463012695e-01 1.532241702079772949e-02
7.324732542037963867e-01 3.516988754272460938e-01 1.530047971755266190e-02
7.325732707977294922e-01 3.515728712081909180e-01 1.527856476604938507e-02
7.326732873916625977e-01 3.514468073844909668e-01 1.525666378438472748e-02
7.327733039855957031e-01 3.513207733631134033e-01 1.523479074239730835e-02
7.328732609748840332e-01 3.511947095394134521e-01 1.521293632686138153e-02
7.329732775688171387e-01 3.510687351226806641e-01 1.519112195819616318e-02
7.330732941627502441e-01 3.509425818920135498e-01 1.516929827630519867e-02
7.331733107566833496e-01 3.508165478706359863e-01 1.514752022922039032e-02
7.332733273506164551e-01 3.506904840469360352e-01 1.512575894594192505e-02
7.333733439445495605e-01 3.505643308162689209e-01 1.510400790721178055e-02
7.334733605384826660e-01 3.504382967948913574e-01 1.508229877799749374e-02
7.335733771324157715e-01 3.503121733665466309e-01 1.506059896200895309e-02
7.336733937263488770e-01 3.501859903335571289e-01 1.503891218453645706e-02
7.337733507156372070e-01 3.500599265098571777e-01 1.501726824790239334e-02
7.338733673095703125e-01 3.499338328838348389e-01 1.499564386904239655e-02
7.339733839035034180e-01 3.498077094554901123e-01 1.497403718531131744e-02
7.340734004974365234e-01 3.496815562248229980e-01 1.495244912803173065e-02
7.341734170913696289e-01 3.495553433895111084e-01 1.493087317794561386e-02
7.342734336853027344e-01 3.494291901588439941e-01 1.490933168679475784e-02
7.343734502792358398e-01 3.493030071258544922e-01 1.488780789077281952e-02
7.344734668731689453e-01 3.491768240928649902e-01 1.486630830913782120e-02
7.345734834671020508e-01 3.490506410598754883e-01 1.484483201056718826e-02
7.346734404563903809e-01 3.489245176315307617e-01 1.482338830828666687e-02
7.347734570503234863e-01 3.487983345985412598e-01 1.480195764452219009e-02
7.348734736442565918e-01 3.486721515655517578e-01 1.478055026382207870e-02
7.349734902381896973e-01 3.485458493232727051e-01 1.475914660841226578e-02
7.350735068321228027e-01 3.484196662902832031e-01 1.473778579384088516e-02
7.351735234260559082e-01 3.482934236526489258e-01 1.471643894910812378e-02
7.352735400199890137e-01 3.481672406196594238e-01 1.469512470066547394e-02
7.353735566139221191e-01 3.480409383773803711e-01 1.467381324619054794e-02
7.354735732078552246e-01 3.479146957397460938e-01 1.465253625065088272e-02
7.355735301971435547e-01 3.477884829044342041e-01 1.463128533214330673e-02
7.356735467910766602e-01 3.476622700691223145e-01 1.461005955934524536e-02
7.357735633850097656e-01 3.475359678268432617e-01 1.458884030580520630e-02
7.358735799789428711e-01 3.474096953868865967e-01 1.456764992326498032e-02
7.359735965728759766e-01 3.472833633422851562e-01 1.454647351056337357e-02
7.360736131668090820e-01 3.471571803092956543e-01 1.452534366399049759e-02
7.361736297607421875e-01 3.470307588577270508e-01 1.450419798493385315e-02
7.362736463546752930e-01 3.469044566154479980e-01 1.448309421539306641e-02
7.363736629486083984e-01 3.467782139778137207e-01 1.446202490478754044e-02
7.364736199378967285e-01 3.466518819332122803e-01 1.444096211344003677e-02
7.365736365318298340e-01 3.465256094932556152e-01 1.441993284970521927e-02
7.366736531257629395e-01 3.463991880416870117e-01 1.439890172332525253e-02
7.367736697196960449e-01 3.462729156017303467e-01 1.437791902571916580e-02
7.368736863136291504e-01 3.461464643478393555e-01 1.435692980885505676e-02
7.369737029075622559e-01 3.460201621055603027e-01 1.433598715811967850e-02
7.370737195014953613e-01 3.458938002586364746e-01 1.431505847722291946e-02
7.371737360954284668e-01 3.457673788070678711e-01 1.429414190351963043e-02
7.372737526893615723e-01 3.456409871578216553e-01 1.427325420081615448e-02
7.373737096786499023e-01 3.455146551132202148e-01 1.425239816308021545e-02
7.374737262725830078e-01 3.453882932662963867e-01 1.423156075179576874e-02
7.375737428665161133e-01 3.452618718147277832e-01 1.421073731034994125e-02
7.376737594604492188e-01 3.451355099678039551e-01 1.418994460254907608e-02
7.377737760543823242e-01 3.450090289115905762e-01 1.416915655136108398e-02
7.378737926483154297e-01 3.448826372623443604e-01 1.414840482175350189e-02
7.379738092422485352e-01 3.447561264038085938e-01 1.412765774875879288e-02
7.380738258361816406e-01 3.446297645568847656e-01 1.410695631057024002e-02
7.381738424301147461e-01 3.445033133029937744e-01 1.408626418560743332e-02
7.382737994194030762e-01 3.443768918514251709e-01 1.406559906899929047e-02
7.383738160133361816e-01 3.442504703998565674e-01 1.404495723545551300e-02
7.384738326072692871e-01 3.441239595413208008e-01 1.402432378381490707e-02
7.385738492012023926e-01 3.439975380897521973e-01 1.400372665375471115e-02
7.386738657951354980e-01 3.438709974288940430e-01 1.398313418030738831e-02
7.387738823890686035e-01 3.437445163726806641e-01 1.396257244050502777e-02
7.388738989830017090e-01 3.436179757118225098e-01 1.394202560186386108e-02
7.389739155769348145e-01 3.434915542602539062e-01 1.392151881009340286e-02
7.390739321708679199e-01 3.433649837970733643e-01 1.390101201832294464e-02
7.391738891601562500e-01 3.432385325431823730e-01 1.388054713606834412e-02
7.392739057540893555e-01 3.431119918823242188e-01 1.386008970439434052e-02
7.393739223480224609e-01 3.429854810237884521e-01 1.383966021239757538e-02
7.394739389419555664e-01 3.428589403629302979e-01 1.381924748420715332e-02
7.395739555358886719e-01 3.427323698997497559e-01 1.379885338246822357e-02
7.396739721298217773e-01 3.426057994365692139e-01 1.377848163247108459e-02
7.397739887237548828e-01 3.424792885780334473e-01 1.375814247876405716e-02
7.398740053176879883e-01 3.423526883125305176e-01 1.373781077563762665e-02
7.399740219116210938e-01 3.422261178493499756e-01 1.371750701218843460e-02
7.400739789009094238e-01 3.420996069908142090e-01 1.369723584502935410e-02
7.401739954948425293e-01 3.419729769229888916e-01 1.367696654051542282e-02
7.402740120887756348e-01 3.418464362621307373e-01 1.365673542022705078e-02
7.403740286827087402e-01 3.417198061943054199e-01 1.363651081919670105e-02
7.404740452766418457e-01 3.415931761264801025e-01 1.361631043255329132e-02
7.405740618705749512e-01 3.414665162563323975e-01 1.359612680971622467e-02
7.406740784645080566e-01 3.413399159908294678e-01 1.357597578316926956e-02
7.407740950584411621e-01 3.412132859230041504e-01 1.355584152042865753e-02
7.408741116523742676e-01 3.410866856575012207e-01 1.353573519736528397e-02
7.409740686416625977e-01 3.409600853919982910e-01 1.351565122604370117e-02
7.410740852355957031e-01 3.408334255218505859e-01 1.349557936191558838e-02
7.411741018295288086e-01 3.407067358493804932e-01 1.347552612423896790e-02
7.412741184234619141e-01 3.405801057815551758e-01 1.345550362020730972e-02
7.413741350173950195e-01 3.404533863067626953e-01 1.343549042940139771e-02
7.414741516113281250e-01 3.403267264366149902e-01 1.341550797224044800e-02
7.415741682052612305e-01 3.401999473571777344e-01 1.339552924036979675e-02
7.416741847991943359e-01 3.400732874870300293e-01 1.337559241801500320e-02
7.417742013931274414e-01 3.399466276168823242e-01 1.335567701607942581e-02
7.418741583824157715e-01 3.398199975490570068e-01 1.333578955382108688e-02
7.419741749763488770e-01 3.396932482719421387e-01 1.331590395420789719e-02
7.420741915702819824e-01 3.395665287971496582e-01 1.329604629427194595e-02
7.421742081642150879e-01 3.394397795200347900e-01 1.327620632946491241e-02
7.422742247581481934e-01 3.393130302429199219e-01 1.325638871639966965e-02
7.423742413520812988e-01 3.391863107681274414e-01 1.323659624904394150e-02
7.424742579460144043e-01 3.390595316886901855e-01 1.321681868284940720e-02
7.425742745399475098e-01 3.389327526092529297e-01 1.319706346839666367e-02
7.426742911338806152e-01 3.388060033321380615e-01 1.317733339965343475e-02
7.427742481231689453e-01 3.386792838573455811e-01 1.315763127058744431e-02
7.428742647171020508e-01 3.385525345802307129e-01 1.313794590532779694e-02
7.429742813110351562e-01 3.384256958961486816e-01 1.311826892197132111e-02
7.430742979049682617e-01 3.382989168167114258e-01 1.309862360358238220e-02
7.431743144989013672e-01 3.381720781326293945e-01 1.307899132370948792e-02
7.432743310928344727e-01 3.380452990531921387e-01 1.305938884615898132e-02
7.433743476867675781e-01 3.379184901714324951e-01 1.303980592638254166e-02
7.434743642807006836e-01 3.377916812896728516e-01 1.302024442702531815e-02
7.435743808746337891e-01 3.376648128032684326e-01 1.300069503486156464e-02
7.436743378639221191e-01 3.375380337238311768e-01 1.298118196427822113e-02
7.437743544578552246e-01 3.374111652374267578e-01 1.296167634427547455e-02
7.438743710517883301e-01 3.372843563556671143e-01 1.294220238924026489e-02
7.439743876457214355e-01 3.371575176715850830e-01 1.292274612933397293e-02
7.440744042396545410e-01 3.370306491851806641e-01 1.290330756455659866e-02
7.441744208335876465e-01 3.369037210941314697e-01 1.288388017565011978e-02
7.442744374275207520e-01 3.367768824100494385e-01 1.286449003964662552e-02
7.443744540214538574e-01 3.366499841213226318e-01 1.284511294215917587e-02
7.444744706153869629e-01 3.365230560302734375e-01 1.282575167715549469e-02
7.445744872093200684e-01 3.363961875438690186e-01 1.280642207711935043e-02
7.446744441986083984e-01 3.362693190574645996e-01 1.278711389750242233e-02
7.447744607925415039e-01 3.361423909664154053e-01 1.276781968772411346e-02
7.448744773864746094e-01 3.360154032707214355e-01 1.274853665381669998e-02
7.449744939804077148e-01 3.358886241912841797e-01 1.272930856794118881e-02
7.450745105743408203e-01 3.357616961002349854e-01 1.271007861942052841e-02
7.451745271682739258e-01 3.356346487998962402e-01 1.269085332751274109e-02
7.452745437622070312e-01 3.355076909065246582e-01 1.267166342586278915e-02
7.453745603561401367e-01 3.353808224201202393e-01 1.265250798314809799e-02
7.454745769500732422e-01 3.352538347244262695e-01 1.263335719704627991e-02
7.455745339393615723e-01 3.351268768310546875e-01 1.261423155665397644e-02
7.456745505332946777e-01 3.349999189376831055e-01 1.259512826800346375e-02
7.457745671272277832e-01 3.348729610443115234e-01 1.257604639977216721e-02
7.458745837211608887e-01 3.347458839416503906e-01 1.255696918815374374e-02
7.459746003150939941e-01 3.346189260482788086e-01 1.253793016076087952e-02
7.460746169090270996e-01 3.344919085502624512e-01 1.251890510320663452e-02
7.461746335029602051e-01 3.343648910522460938e-01 1.249990146607160568e-02
7.462746500968933105e-01 3.342378735542297363e-01 1.248091831803321838e-02
7.463746666908264160e-01 3.341108262538909912e-01 1.246195379644632339e-02
7.464746236801147461e-01 3.339838683605194092e-01 1.244302373379468918e-02
7.465746402740478516e-01 3.338568508625030518e-01 1.242410670965909958e-02
7.466746568679809570e-01 3.337298333644866943e-01 1.240521017462015152e-02
7.467746734619140625e-01 3.336027264595031738e-01 1.238632295280694962e-02
7.468746900558471680e-01 3.334757089614868164e-01 1.236747018992900848e-02
7.469747066497802734e-01 3.333486318588256836e-01 1.234863046556711197e-02
7.470747232437133789e-01 3.332215547561645508e-01 1.232981216162443161e-02
7.471747398376464844e-01 3.330944180488586426e-01 1.231100596487522125e-02
7.472747564315795898e-01 3.329673707485198975e-01 1.229223515838384628e-02
7.473747134208679199e-01 3.328403830528259277e-01 1.227349415421485901e-02
7.474747300148010254e-01 3.327132165431976318e-01 1.225474849343299866e-02
7.475747466087341309e-01 3.325861394405364990e-01 1.223603729158639908e-02
7.476747632026672363e-01 3.324590027332305908e-01 1.221733912825584412e-02
7.477747797966003418e-01 3.323318958282470703e-01 1.219866611063480377e-02
7.478747963905334473e-01 3.322047293186187744e-01 1.218000613152980804e-02
7.479748129844665527e-01 3.320776522159576416e-01 1.216138154268264771e-02
7.480748295783996582e-01 3.319504857063293457e-01 1.214276347309350967e-02
7.481748461723327637e-01 3.318233788013458252e-01 1.212417706847190857e-02
7.482748031616210938e-01 3.316962718963623047e-01 1.210561115294694901e-02
7.483748197555541992e-01 3.315690755844116211e-01 1.208705455064773560e-02
7.484748363494873047e-01 3.314419388771057129e-01 1.206852588802576065e-02
7.485748529434204102e-01 3.313147127628326416e-01 1.205000746995210648e-02
7.486748695373535156e-01 3.311875462532043457e-01 1.203151792287826538e-02
7.487748861312866211e-01 3.310603201389312744e-01 1.201304234564304352e-02
7.488749027252197266e-01 3.309331536293029785e-01 1.199459563940763474e-02
7.489749193191528320e-01 3.308059573173522949e-01 1.197616569697856903e-02
7.490749359130859375e-01 3.306787312030792236e-01 1.195775344967842102e-02
7.491748929023742676e-01 3.305515646934509277e-01 1.193937007337808609e-02
7.492749094963073730e-01 3.304243385791778564e-01 1.192100066691637039e-02
7.493749260902404785e-01 3.302971422672271729e-01 1.190265547484159470e-02
7.494749426841735840e-01 3.301698565483093262e-01 1.188431959599256516e-02
7.495749592781066895e-01 3.300426602363586426e-01 1.186601724475622177e-02
7.496749758720397949e-01 3.299154639244079590e-01 1.184773631393909454e-02
7.497749924659729004e-01 3.297881484031677246e-01 1.182945910841226578e-02
7.498750090599060059e-01 3.296608328819274902e-01 1.181120332330465317e-02
7.499750256538391113e-01 3.295336067676544189e-01 1.179298106580972672e-02
7.500749826431274414e-01 3.294064402580261230e-01 1.177478861063718796e-02
7.501749992370605469e-01 3.292791247367858887e-01 1.175659615546464920e-02
7.502750158309936523e-01 3.291518092155456543e-01 1.173842418938875198e-02
7.503750324249267578e-01 3.290244936943054199e-01 1.172027364373207092e-02
7.504750490188598633e-01 3.288972377777099609e-01 1.170215290039777756e-02
7.505750656127929688e-01 3.287699222564697266e-01 1.168404426425695419e-02
7.506750822067260742e-01 3.286425769329071045e-01 1.166595332324504852e-02
7.507750988006591797e-01 3.285152614116668701e-01 1.164788659662008286e-02
7.508751153945922852e-01 3.283879160881042480e-01 1.162983756512403488e-02
7.509750723838806152e-01 3.282606601715087891e-01 1.161182112991809845e-02
7.510750889778137207e-01 3.281333148479461670e-01 1.159381400793790817e-02
7.511751055717468262e-01 3.280059695243835449e-01 1.157582644373178482e-02
7.512751221656799316e-01 3.278786242008209229e-01 1.155786123126745224e-02
7.513751387596130371e-01 3.277512192726135254e-01 1.153990719467401505e-02
7.514751553535461426e-01 3.276239037513732910e-01 1.152198854833841324e-02
7.515751719474792480e-01 3.274964690208435059e-01 1.150407269597053528e-02
7.516751885414123535e-01 3.273691236972808838e-01 1.148619037121534348e-02
7.517752051353454590e-01 3.272417187690734863e-01 1.146832108497619629e-02
7.518751621246337891e-01 3.271143436431884766e-01 1.145047601312398911e-02
7.519751787185668945e-01 3.269869983196258545e-01 1.143265701830387115e-02
7.520751953125000000e-01 3.268595635890960693e-01 1.141484454274177551e-02
7.521752119064331055e-01 3.267321288585662842e-01 1.139705441892147064e-02
7.522752285003662109e-01 3.266046941280364990e-01 1.137928478419780731e-02
7.523752450942993164e-01 3.264772891998291016e-01 1.136154029518365860e-02
7.524752616882324219e-01 3.263497948646545410e-01 1.134380325675010681e-02
7.525752782821655273e-01 3.262223899364471436e-01 1.132610067725181580e-02
7.526752948760986328e-01 3.260949552059173584e-01 1.130841486155986786e-02
7.527752518653869629e-01 3.259675204753875732e-01 1.129074767231941223e-02
7.528752684593200684e-01 3.258401155471801758e-01 1.127310749143362045e-02
7.529752850532531738e-01 3.257126212120056152e-01 1.125547382980585098e-02
7.530753016471862793e-01 3.255851566791534424e-01 1.123786624521017075e-02
7.531753182411193848e-01 3.254576325416564941e-01 1.122027076780796051e-02
7.532753348350524902e-01 3.253301978111267090e-01 1.120270881801843643e-02
7.533753514289855957e-01 3.252027034759521484e-01 1.118515804409980774e-02
7.534753680229187012e-01 3.250751793384552002e-01 1.116762496531009674e-02
7.535753846168518066e-01 3.249476552009582520e-01 1.115011237561702728e-02
7.536753416061401367e-01 3.248201608657836914e-01 1.113262400031089783e-02
7.537753582000732422e-01 3.246926367282867432e-01 1.111515238881111145e-02
7.538753747940063477e-01 3.245651721954345703e-01 1.109770871698856354e-02
7.539753913879394531e-01 3.244376182556152344e-01 1.108027435839176178e-02
7.540754079818725586e-01 3.243100345134735107e-01 1.106285583227872849e-02
7.541754245758056641e-01 3.241825103759765625e-01 1.104546617716550827e-02
7.542754411697387695e-01 3.240549564361572266e-01 1.102809328585863113e-02
7.543754577636718750e-01 3.239273726940155029e-01 1.101073715835809708e-02
7.544754743576049805e-01 3.237997889518737793e-01 1.099340151995420456e-02
7.545754313468933105e-01 3.236722946166992188e-01 1.097609661519527435e-02
7.546754479408264160e-01 3.235447704792022705e-01 1.095881033688783646e-02
7.547754645347595215e-01 3.234170973300933838e-01 1.094152312725782394e-02
7.548754811286926270e-01 3.232895135879516602e-01 1.092426944524049759e-02
7.549754977226257324e-01 3.231619596481323242e-01 1.090703904628753662e-02
7.550755143165588379e-01 3.230343163013458252e-01 1.088981796056032181e-02
7.551755309104919434e-01 3.229066729545593262e-01 1.087261550128459930e-02
7.552755475044250488e-01 3.227791190147399902e-01 1.085544750094413757e-02
7.553755640983581543e-01 3.226514160633087158e-01 1.083827856928110123e-02
7.554755210876464844e-01 3.225238621234893799e-01 1.082115061581134796e-02
7.555755376815795898e-01 3.223961889743804932e-01 1.080402731895446777e-02
7.556755542755126953e-01 3.222685754299163818e-01 1.078693196177482605e-02
7.557755708694458008e-01 3.221408724784851074e-01 1.076984498649835587e-02
7.558755874633789062e-01 3.220132887363433838e-01 1.075279433280229568e-02
7.559756040573120117e-01 3.218856155872344971e-01 1.073575206100940704e-02
7.560756206512451172e-01 3.217578828334808350e-01 1.071872096508741379e-02
7.561756372451782227e-01 3.216302096843719482e-01 1.070171967148780823e-02
7.562756538391113281e-01 3.215025663375854492e-01 1.068474166095256805e-02
7.563756108283996582e-01 3.213749229907989502e-01 1.066778413951396942e-02
7.564756274223327637e-01 3.212472200393676758e-01 1.065083965659141541e-02
7.565756440162658691e-01 3.211195468902587891e-01 1.063391752541065216e-02
7.566756606101989746e-01 3.209918141365051270e-01 1.061700936406850815e-02
7.567756772041320801e-01 3.208640813827514648e-01 1.060011982917785645e-02
7.568756937980651855e-01 3.207363784313201904e-01 1.058325543999671936e-02
7.569757103919982910e-01 3.206085860729217529e-01 1.056639943271875381e-02
7.570757269859313965e-01 3.204809129238128662e-01 1.054957881569862366e-02
7.571757435798645020e-01 3.203532099723815918e-01 1.053277403116226196e-02
7.572757005691528320e-01 3.202254474163055420e-01 1.051598321646451950e-02
7.573757171630859375e-01 3.200977146625518799e-01 1.049921475350856781e-02
7.574757337570190430e-01 3.199699223041534424e-01 1.048245932906866074e-02
7.575757503509521484e-01 3.198421597480773926e-01 1.046572718769311905e-02
7.576757669448852539e-01 3.197144269943237305e-01 1.044901926070451736e-02
7.577757835388183594e-01 3.195866048336029053e-01 1.043232064694166183e-02
7.578758001327514648e-01 3.194588422775268555e-01 1.041564811021089554e-02
7.579758167266845703e-01 3.193310201168060303e-01 1.039898861199617386e-02
7.580758333206176758e-01 3.192032277584075928e-01 1.038235239684581757e-02
7.581757903099060059e-01 3.190754950046539307e-01 1.036574505269527435e-02
7.582758069038391113e-01 3.189476132392883301e-01 1.034913770854473114e-02
7.583758234977722168e-01 3.188198208808898926e-01 1.033256202936172485e-02
